EXPRESSION_CODE,EXPRESSION_ID,EXPRESSION_MODE,EXPRESSION_TEXT,EXPRESSION_VERSION,SCENE_CODE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","303664","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303665","S","if((GetAccuInContext(Transaction.Context, 2, ""Madu_Amount"", 0) <= 10000L)) return true; else return false;","0","Charge"<endrec>
"","303666","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303667","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303668","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","303669","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303670","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303671","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","303672","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303673","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303674","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303675","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","303676","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303677","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303678","S","if((GetAccuInContext(Transaction.Context, Debit.IdentityType, ""Defect5351"", 0) >= 0L)) return true; else return false;","0","Charge"<endrec>
"","303679","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303680","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303681","S","if((GetAccuInContext(Transaction.Context, 2, ""Agent_Deposit_Value"", 0) > 100L)) return true; else return false;","0","Charge"<endrec>
"","303682","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303683","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 1L)) return true; else return false;","0","Charge"<endrec>
"","303684","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303685","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303686","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 1L)) return true; else return false;","0","Charge"<endrec>
"","303687","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303688","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 1L)) return true; else return false;","0","Charge"<endrec>
"","303689","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303690","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303691","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303692","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303693","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 1L)) return true; else return false;","0","Charge"<endrec>
"","303703","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303714","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303715","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303716","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303717","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303718","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303719","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303720","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303721","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""002004001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303722","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303723","S","if((Initiator.Segments in [510452L,510662L])) return true; else return false;","0","Charge"<endrec>
"","303724","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303725","S","if((GetAccuInContext(Transaction.Context, 2, ""Madu_Amount"", 0) <= 10000L)) return true; else return false;","0","Charge"<endrec>
"","303726","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303727","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303734","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303744","S","if((Initiator.Segments in [510452L,510662L])) return true; else return false;","0","Charge"<endrec>
"","303745","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303746","S","if((GetAccuInContext(Transaction.Context, 2, ""Madu_Amount"", 0) <= 10000L)) return true; else return false;","0","Charge"<endrec>
"","303754","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303755","S","if((Debit.RegisteredDate > todate(""01-05-2017"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303764","S","if((Transaction.Amount <= 1000L)) return true; else return false;","0","Charge"<endrec>
"","303765","S","if((Debit.RegisteredDate > todate(""01-05-2017"",""dd-MM-yyyy""))) return true; else return false;","0","Charge"<endrec>
"","303766","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303767","S","if((Transaction.ReasonType == 10000110L)) return true; else return false;","0","Charge"<endrec>
"","303768","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303769","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","303770","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303771","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","303772","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303773","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303774","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","303775","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303776","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303777","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 1L)) return true; else return false;","0","Charge"<endrec>
"","303778","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303779","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303780","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) >= 1L)) return true; else return false;","0","Charge"<endrec>
"","303781","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303782","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303783","S","if((IsFFNumber(Credit.MSISDN, Debit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","303784","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303785","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303786","S","if((GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 2L) && (Initiator.Segments in [510452L]) && (Transaction.InitiatedTime >= todate(""25-04-2018 09:50:02"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303787","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303788","S","if((IsFFNumber(Debit.MSISDN, Credit.MSISDN) == 0L)) return true; else return false;","0","Charge"<endrec>
"","303789","S","if((Transaction.Channel == ""1003"")) return true; else return false;","0","Charge"<endrec>
"","303790","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303791","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) > 9L)) return true; else return false;","0","Charge"<endrec>
"","303792","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303793","S","if((GetAccuInContext(Transaction.Context, 2, ""AccumSendMoney"", 0) > 20L)) return true; else return false;","0","Charge"<endrec>
"","303794","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303795","C","List<string> transactionDetail= split(BankStatement.TransactionDetail,"","");return 

transactionDetail[1];","1","BankStatement"<endrec>
"","303796","S","if((Transaction.Channel == ""1016"") && (Initiator.Segments in [510452L])) return true; else return false;","0","Charge"<endrec>
"","303797","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303798","S","if((Initiator.Segments in [510452L]) && (Transaction.InitiatedTime > todate(""18-06-2018 07:50:47"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303799","S","if((Transaction.Channel == ""1003"") && (Initiator.Segments in [510452L])) return true; else return false;","0","Charge"<endrec>
"","303800","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303801","S","if((Initiator.Segments in [510452L]) && (Transaction.InitiatedTime > todate(""18-06-2018 07:50:47"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","303802","S","if((Initiator.Segments in [510452L]) && (GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 3L)) return true; else return false;","0","Charge"<endrec>
"","303803","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303804","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","303805","S","if((Initiator.Segments in [510452L]) && (GetAccuInContext(Transaction.Context, 2, ""AAccumulator_Count_Roshi"", 0) >= 4L)) return true; else return false;","0","Charge"<endrec>
"","303806","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303807","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
"","303808","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Amount"", 0) >= 400L)) return true; else return false;","0","Charge"<endrec>
"","303809","S","if((IsVisitLocationBelong(Initiator.PositionType, Initiator.Position, ""001001001"") == 0L)) return true; else return false;","0","Charge"<endrec>
"","303810","S","if((Transaction.Channel == ""1005"")) return true; else return false;","0","Charge"<endrec>
