DATA_DICT_KEY,DATA_DICT_VALUE,DISPLAY_ORDER,IS_EDITABLE,LOAD_DATA_TS,NAME,STATUS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"CPS.STK.TRANSACTION_TYPE","View_Org_Direct_Debit_Mandate","150","N","","View Org Direct Debit Mandate","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","View_Org_Standing_Order_Schedule","153","N","","View Org Standing Order Schedule","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","View_Reminder_Schedule","48","N","","View_Reminder_Schedule","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","View_Reminder_Schedule_Details","49","N","","View_Reminder_Schedule_Details","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","View_Standing_Order_Schedule","152","N","","View Standing Order Schedule","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","View_Standing_Order_Schedule_By_Group","155","N","","View Standing Order Schedule By Group","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","WithdrawAtAgentWithPreValidation","262","N","","WithdrawAtAgentWithPreValidation","1"<endrec>
"CPS.STK.TRANSACTION_TYPE","WithdrawFromAgent","17","Y","","WithdrawFromAgent","1"<endrec>
"CPS.SUPPORT.CUSTOMER.NAME.SEARCH","0","1","N","","No","1"<endrec>
"CPS.SUPPORT.CUSTOMER.NAME.SEARCH","1","2","N","","Yes","1"<endrec>
"CPS.SYSTEM.FEATURELIST","0","1","N","","COMMON","1"<endrec>
"CPS.SYSTEM.FEATURELIST","1","1","N","","IMT","1"<endrec>
"CPS.SYSTEM.FEATURELIST","2","2","N","","FSI Common","1"<endrec>
"CPS.SYSTEM.FEATURELIST","3","3","N","","FSI Savings","1"<endrec>
"CPS.SYSTEM.FEATURELIST","4","4","N","","FSI Loan","1"<endrec>
"CPS.SYSTEM.FEATURELIST","5","5","N","","FSI Insurance","1"<endrec>
"CPS.SYSTEM.FEATURELIST","6","6","N","","EVC","1"<endrec>
"CPS.SYSTEM.FEATURELIST","7","7","N","","Loyalty Point","1"<endrec>
"CPS.SYSTEM.FEATURELIST","8","8","N","","C2B Pay Bill","1"<endrec>
"CPS.SYSTEM.FEATURELIST","9","9","N","","Remittance","1"<endrec>
"CPS.SYSTEM.TASK.PLAN.RECEIVER.TYPE","0","1","N","","Operator","1"<endrec>
"CPS.SYSTEM.TASK.PLAN.RECEIVER.TYPE","1","2","N","","Operator Role","1"<endrec>
"CPS.SYSTEMTASK.EXPIRED","false","2","N","","False","1"<endrec>
"CPS.SYSTEMTASK.EXPIRED","true","1","N","","True","1"<endrec>
"CPS.TARGET_PARA_TYPE","1","1","N","","Basic Data","1"<endrec>
"CPS.TARGET_PARA_TYPE","2","2","N","","Input Parameters","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1001","7","N","","SMS","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1002","1","N","","STK","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1003","2","N","","USSD","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1005","3","N","","Web","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1010","4","N","","API","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1012","5","N","","System","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1014","10","N","","APP","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1018","6","N","","PGW","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1023","8","N","","USSD_Signaling_EVC","1"<endrec>
"CPS.TARNS.QUERY.TRANSATIONCHANNEL","1024","9","N","","USSD_Like_EVC","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100001","1","N","","Cash In","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100002","2","N","","Cash Out","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100003","3","N","","Send Money","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100004","4","N","","Business Deposit","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100005","5","N","","Business Withdraw","1"<endrec>
"CPS.TARNS.QUERY.TRANSTYPE","100010","6","N","","E-money Destroy","1"<endrec>
"CPS.TASK.PROCESS.STATUS","10","1","N","","Analyze Failed","1"<endrec>
"CPS.TASK.PROCESS.STATUS","20","2","N","","Process Failed","1"<endrec>
"CPS.TASK.PROCESS.STATUS","21","3","N","","Process Successful","1"<endrec>
"CPS.TASK.PROCESS_MODE","0","1","N","","Auto","1"<endrec>
"CPS.TASK.PROCESS_MODE","1","2","N","","Manual","1"<endrec>
"CPS.TASK.STATUS","-1","1","N","","Start Task Error","1"<endrec>
"CPS.TASK.STATUS","1","2","N","","Wait Processing","1"<endrec>
"CPS.TASK.STATUS","2","3","N","","Wait Approved","1"<endrec>
"CPS.TASK.STATUS","3","4","N","","Approved","1"<endrec>
"CPS.TASK.STATUS","4","5","N","","Singed off","1"<endrec>
"CPS.TASK.TYPE","-1","1","N","","All","1"<endrec>
"CPS.TASK.TYPE","0","2","N","","Business Operation","1"<endrec>
"CPS.TASK.TYPE","1","3","N","","Transaction and Action","1"<endrec>
"CPS.TASK.TYPE","3","5","N","","Manual Task","1"<endrec>
"CPS.TASK.TYPE","4","6","N","","Bulk","1"<endrec>
"CPS.TASK.TYPE","5","7","N","","Configuration","1"<endrec>
"CPS.TASK.TYPE.DTO","BULK","5","N","","Bulk","1"<endrec>
"CPS.TASK.TYPE.DTO","BUSINESS_OPERATION","1","N","","Business Operation","1"<endrec>
"CPS.TASK.TYPE.DTO","CONFIGURATION","6","N","","Configuration","1"<endrec>
"CPS.TASK.TYPE.DTO","FINANCIAL","3","N","","Financial","1"<endrec>
"CPS.TASK.TYPE.DTO","MANUAL_TASK","4","N","","Manual Task","1"<endrec>
"CPS.TASK.TYPE.DTO","TRANSATION_AND_ACTION","2","N","","Transaction and Action","1"<endrec>
"CPS.TASK_TYPE","BS.Incentive_ChangeOrgIncentiveRuleWorkflow|Investigate","666","N","","Investigate 'Change Organization Incentive Rules'","1"<endrec>
"CPS.TASK_TYPE","BS.Incentive_ChangeOrgIncentiveRuleWorkflow|Process","665","N","","Approve 'Change Organization Incentive Rules'","1"<endrec>
"CPS.TASK_TYPE","BS.Incentive_RedeemCouponWorkflow|Investigate","682","N","","Investigate 'Redeem Coupon'","1"<endrec>
"CPS.TASK_TYPE","BS.Incentive_RedeemCouponWorkflow|Process","681","N","","Approve 'Redeem Coupon'","1"<endrec>
"CPS.TASK_TYPE","BS.LP.RedeemPointsToGoodsWF|Process","664","N","","Approve 'Redeem Points To Goods'","1"<endrec>
"CPS.TASK_TYPE","BS.Org.CreateAccountWorkflow|Intervention","761","N","","Handle 'Create Org Additional Account' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","BS.Org.CreateAccountWorkflow|Process","760","N","","Approve 'Create Org Additional Account'","1"<endrec>
"CPS.TASK_TYPE","BS.Paybill.ChangeBillRefNumRule|Intervention","1","N","","Handle 'Change Bill Reference Number Validation Rule for a C2B Organization' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateCustomerSIMWorkflow|Intervention","385","N","","Handle 'Activate Customer SIM' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateCustomerWorkflow|Intervention","234","N","","Handle 'Activate Customer' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateCustomerWorkflow|Investigate","363","N","","Investigate 'Activate Customer'","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateDirectDebitMandateWorkflow|Intervention","586","N","","Handle 'Activate Direct Debit Mandate' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateDirectDebitMandateWorkflow|Process","587","N","","Approve 'Activate Direct Debit Mandate'","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateODProductWorkflow|Intervention","743","N","","Handle 'Activate Customer OD Product' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateODProductWorkflow|Process","744","N","","Approve 'Activate Customer OD Product'","1"<endrec>
"CPS.TASK_TYPE","IC_ActivateOrgOperatorSIMWorkflow|Intervention","392","N","","Handle 'Activate Org Operator SIM' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveCardWorkflow|Intervention","621","N","","Handle 'Active Card' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveCardWorkflow|Process","620","N","","Approve 'Active Card'","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveFSIProductsWorkflow|Intervention","398","N","","Handle 'Active Customer FSI Product' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveFSIProductsWorkflow|Process","538","N","","Approve 'Active Customer FSI Products'","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveGroupFSIProductsWorkflow|Intervention","635","N","","Handle 'Active Group FSI Product' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveGroupFSIProductsWorkflow|Process","636","N","","Approve 'Active Group FSI Products'","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveOrgFSIProductsWorkflow|Intervention","633","N","","Handle 'Active Org FSI Product' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveOrgFSIProductsWorkflow|Process","634","N","","Approve 'Active Org FSI Products'","1"<endrec>
"CPS.TASK_TYPE","IC_ActiveTillWorkflow|Intervention","211","N","","Handle Activate Till Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AddCNICToBlacklistWorkflow|Investigate","307","N","","Investigate 'Add CNIC to Black List'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCNICToBlacklistWorkflow|Modify","200","N","","Submit 'Add CNIC to Black List'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCNICToBlacklistWorkflow|Process","199","N","","Approve 'Add CNIC to Black List'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustStateTagWorkflow|Intervention","704","N","","Approve 'Add Customer State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustStateTagWorkflow|Investigate","703","N","","Investigate 'Add Customer State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerDeviceWorkflow|Intervention","4","N","","Handle 'Add Customer Device' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerDeviceWorkflow|Investigate","253","N","","Investigate 'Add Customer  Device'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerDeviceWorkflow|Modify","3","N","","Submit 'Add Customer Device'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerDeviceWorkflow|Process","2","N","","Approve 'Add Customer Device'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerFFWorkflow|Intervention","728","N","","Handle 'Add CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_AddCustomerFFWorkflow|Investigate","727","N","","Investigate 'Add CustomerFF'","1"<endrec>
"CPS.TASK_TYPE","IC_AddGroupMemberWorkflow|Intervention","503","N","","Handle 'Add Group Member' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AddGroupMemberWorkflow|Investigate","504","N","","Investigate 'Add Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AddGroupMemberWorkflow|Modify","502","N","","Submit 'Add Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AddGroupMemberWorkflow|Process","501","N","","Approve 'Add Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AddO2CLink|Intervention","705","N","","Handle 'Add O2C Link'","1"<endrec>
"CPS.TASK_TYPE","IC_AddOrgBeneficiaryWorkflow|Intervention","748","N","","Handle 'Add Organization Beneficiary' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AddOrgStateTagWorkflow|Intervention","711","N","","Handle 'Add Organization State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_AddOrgStateTagWorkflow|Investigate","710","N","","Investigate 'Add Organization State Tag'","1"<endrec>
"CPS.TASK_TYPE","IC_AddPrefContactfWorkflow|Intervention","736","N","","Handle 'Add PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_AddPrefContactfWorkflow|Investigate","735","N","","Investigate 'Add PrefContact'","1"<endrec>
"CPS.TASK_TYPE","IC_AddTillDeviceWorkflow|Intervention","7","N","","Handle 'Add Till Device' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AddTillDeviceWorkflow|Investigate","254","N","","Investigate 'Add Till  Device'","1"<endrec>
"CPS.TASK_TYPE","IC_AddTillDeviceWorkflow|Modify","6","N","","Submit 'Add Till Device'","1"<endrec>
"CPS.TASK_TYPE","IC_AddTillDeviceWorkflow|Process","5","N","","Approve 'Add Till Device'","1"<endrec>
"CPS.TASK_TYPE","IC_ApplyProductsToTillWorkflow|Intervention","10","N","","Handle 'Add Till Device' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ApplyProductsToTillWorkflow|Investigate","255","N","","Investigate 'Apply Products To Till'","1"<endrec>
"CPS.TASK_TYPE","IC_ApplyProductsToTillWorkflow|Modify","9","N","","Submit 'Apply Products to Till'","1"<endrec>
"CPS.TASK_TYPE","IC_ApplyProductsToTillWorkflow|Process","8","N","","Approve 'Apply Products to Till'","1"<endrec>
"CPS.TASK_TYPE","IC_ApproveDirectDebitMandateWorkflow|Intervention","588","N","","Handle 'Approve Direct Debit Mandate' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ApproveDirectDebitMandateWorkflow|Process","589","N","","Approve 'Approve Direct Debit Mandate'","1"<endrec>
"CPS.TASK_TYPE","IC_ApproveGroupWorkflow|Intervention","709","N","","Handle 'Approve Group'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToGroupMemberWorkflow|Intervention","470","N","","Handle 'Assign Role To Group Member' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToGroupMemberWorkflow|Investigate","471","N","","Investigate 'Assign Role To Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToGroupMemberWorkflow|Modify","472","N","","Submit 'Assign Role to Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToGroupMemberWorkflow|Process","473","N","","Approve 'Assign Role to Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToOrgOperWorkflow|Intervention","13","N","","Handle 'Assign Role To Organization Operator' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToOrgOperWorkflow|Investigate","256","N","","Investigate 'Assign Role To Organization Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToOrgOperWorkflow|Modify","12","N","","Submit 'Assign Role to Organization Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToOrgOperWorkflow|Process","11","N","","Approve 'Assign Role to Organization Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToSPOperWorkflow|Intervention","16","N","","Handle 'Assign Role To SP Operator' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToSPOperWorkflow|Investigate","257","N","","Investigate 'Assign Role To SP Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToSPOperWorkflow|Modify","15","N","","Submit 'Assign Role to SP Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AssignRoleToSPOperWorkflow|Process","14","N","","Approve 'Assign Role to SP Operator'","1"<endrec>
"CPS.TASK_TYPE","IC_AutoOrgSettlementWorkflow|GrossHandle","396","N","","Handle 'Gross Revenue Settlement' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AutoOrgSettlementWorkflow|NetHandle","397","N","","Handle 'Net Revenue Settlement' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_AutoOrgSettlementWorkflow|Process","375","N","","Approve 'Auto Initial Organization Revenue Settlement'","1"<endrec>
"CPS.TASK_TYPE","IC_BulkPaymentwithValidationWorkflow|Process","746","N","","Comfirm Bulk Validation Result","1"<endrec>
"CPS.TASK_TYPE","IC_BulkPaymentwithValidationWorkflow|SecondApproval","745","N","","Approve Bulk Payment","1"<endrec>
"CPS.TASK_TYPE","IC_CCHChangeCustKYCWorkflow|Intervention","358","N","","Handle CCH Change Customer KYC Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHIdentifyCustomerWorkflow|Intervention","357","N","","Handle CCH Identify Customer Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHIdentifyOrgOperatorWorkflow|Intervention","359","N","","Handle CCH Identify OrgOperator Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHRemoveGroupMemberWorkflow|Intervention","514","N","","Handle 'CCH Remove Group Member' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHRemoveGroupMemberWorkflow|Investigate","508","N","","Investigate 'CCH Remove Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_CCHRemoveGroupMemberWorkflow|Process","507","N","","Approve 'CCH Remove Group Member'","1"<endrec>
"CPS.TASK_TYPE","IC_CCHResetCustPINWorkflow|Intervention","356","N","","Handle CCH Reset Customer PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHResetOrgOperatorPINWorkflow|Intervention","361","N","","Handle CCH Reset OrgOperator PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHUnlockCustPINWorkflow|Intervention","355","N","","Handle CCH Unlock Customer PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CCHUnlockOrgOperatorPINWorkflow|Intervention","360","N","","Handle CCH Unlock OrgOperator PIN Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CancelCardWorkflow|Intervention","611","N","","Handle 'Cancel Card' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CancelCardWorkflow|Process","610","N","","Approve 'Cancel Card'","1"<endrec>
"CPS.TASK_TYPE","IC_CancelDirectDebitMandateByPayeeWorkflow|Intervention","594","N","","Handle 'Cancel Direct Debit Mandate By Payee' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CancelDirectDebitMandateByPayeeWorkflow|Process","595","N","","Approve 'Cancel Direct Debit Mandate By Payee'","1"<endrec>
"CPS.TASK_TYPE","IC_CancelDirectDebitMandateByPayerWorkflow|Intervention","596","N","","Handle 'Cancel Direct Debit Mandate By Payer' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_CancelDirectDebitMandateByPayerWorkflow|Process","597","N","","Approve 'Cancel Direct Debit Mandate By Payer'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankControlAccountWorkflow|Intervention","19","N","","Handle 'Change Bank Control Account' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankControlAccountWorkflow|Investigate","258","N","","Investigate 'Change Bank Control Account'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankControlAccountWorkflow|Modify","18","N","","Submit 'Change Bank Control Account'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankControlAccountWorkflow|Process","17","N","","Approve 'Change Bank Control Account'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankKYCWorkflow|Intervention","22","N","","Handle 'Change Bank KYC' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankKYCWorkflow|Investigate","259","N","","Investigate 'Change Bank KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankKYCWorkflow|Modify","21","N","","Submit 'Change Bank KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankKYCWorkflow|Process","20","N","","Approve 'Change Bank KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankNameWorkflow|Intervention","25","N","","Handle 'Change Bank Branch Name' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankNameWorkflow|Investigate","260","N","","Investigate 'Change Bank Branch Name'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankNameWorkflow|Modify","24","N","","Submit 'Change Bank Branch Name'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBankNameWorkflow|Process","23","N","","Approve 'Change Bank Branch Name'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBusinessOperationsGroupDetailWorkflow|Investigate","348","N","","Investigate 'Change Business Operations Group Detail'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBusinessOperationsGroupDetailWorkflow|Process","26","N","","Approve 'Change Business Operation Group Details'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBusinessOperationsGroupStatusWorkflow|Investigate","349","N","","Investigate 'Change Business Operations Group Status'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeBusinessOperationsGroupStatusWorkflow|Process","27","N","","Approve 'Change Business Operation Group Status'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeChargeProfileWorkflow|Investigate","350","N","","Investigate 'Change Charge Profile'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeChargeProfileWorkflow|Process","174","N","","Request to Change Charge Profile","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustCNSKYCFlagWorkflow|Intervention","683","N","","Handle 'Change Customer CNS KYC Flag' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustCNSKYCFlagWorkflow|Investigate","684","N","","Investigate 'Change Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustCNSKYCFlagWorkflow|Modify","685","N","","Submit 'Change Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustCNSKYCFlagWorkflow|Process","686","N","","Approve 'Change Customer CNS KYC Flag'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustDeviceWorkflow|Investigate","308","N","","Investigate 'Change Customer MSISDN'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustTrustLevelWorkflow|Intervention","554","N","","Handle 'Change Customer Trust Level' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustTrustLevelWorkflow|Investigate","555","N","","Investigate 'Change Customer Trust Level'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustTrustLevelWorkflow|Modify","553","N","","Submit 'Change Customer Trust Level'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustTrustLevelWorkflow|Process","552","N","","Approve 'Change Customer Trust Level'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerAccountStatusWorkflow|Intervention","30","N","","Handle 'Change Customer Account Status' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerAccountStatusWorkflow|Investigate","261","N","","Investigate 'Change Customer Account Status'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerAccountStatusWorkflow|Modify","29","N","","Submit 'Change Customer Account Status'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerAccountStatusWorkflow|Process","28","N","","Approve 'Change Customer Account Status'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerChargeProfileWorkflow|Intervention","33","N","","Handle 'Change Customer Charge Profile' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerChargeProfileWorkflow|Investigate","262","N","","Investigate 'Change Customer Charge Profile'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerChargeProfileWorkflow|Modify","32","N","","Submit 'Change Customer Charge Profile'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerChargeProfileWorkflow|Process","31","N","","Approve 'Change Customer Charge Profile'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityKYCWorkflow|Intervention","36","N","","Handle 'Change Customer KYC' Charge Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityKYCWorkflow|Investigate","263","N","","Investigate 'Change Customer KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityKYCWorkflow|Modify","35","N","","Submit 'Change Customer KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityKYCWorkflow|Process","34","N","","Approve 'Change Customer KYC'","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityStatusWorkflow|CloseIdentityIntervention","39","N","","Handle 'Close Identity Loyalty Points' Exception","1"<endrec>
"CPS.TASK_TYPE","IC_ChangeCustomerIdentityStatusWorkflow|Intervention","39","N","","Handle 'Change Customer Status' Charge Exception","1"<endrec>
