CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","String","","SOURCE_GETTING","479182","Result.ResultParameters.Sender_Address_street",""<endrec>
"","","String","","SOURCE_GETTING","479183","Result.ResultParameters.Sender_Address_city",""<endrec>
"","","String","","SOURCE_GETTING","479184","Result.ResultParameters.Sender_Address_ZIP",""<endrec>
"","","String","","SOURCE_GETTING","479185","Result.ResultParameters.Sender_Address_state",""<endrec>
"","","String","","SOURCE_GETTING","479186","Result.ResultParameters.Sender_address_Country",""<endrec>
"","","String","","SOURCE_GETTING","479187","Result.ResultParameters.Sender_MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","479188","Result.ResultParameters.Sender_Email",""<endrec>
"","","String","","SOURCE_GETTING","479189","Result.ResultParameters.Sender_Nationality",""<endrec>
"","","String","","SOURCE_GETTING","479191","Result.ResultParameters.Sender_ID_Type",""<endrec>
"","","String","","SOURCE_GETTING","479192","Result.ResultParameters.Sender_ID_Number",""<endrec>
"","","String","","SOURCE_GETTING","479193","Result.ResultParameters.Sender_ID_IssuedBy",""<endrec>
"","","String","","SOURCE_GETTING","479194","Result.ResultParameters.Sender_ID_IssuedAt",""<endrec>
"","","String","","SOURCE_GETTING","479195","Result.ResultParameters.Sender_ID_IssuedDate",""<endrec>
"","","String","","SOURCE_GETTING","479196","Result.ResultParameters.Sender_ID_ExpiryDate",""<endrec>
"","","String","__target = MessageTemplateUtil.convertorString2Date(SourceMO.getWithExpr('Sender_DateOfBirth'), 'yyyyMMdd');","SCRIPT_GETTING","479197","",""<endrec>
"","","String","","SOURCE_GETTING","479198","Result.ResultParameters.Sender_PlaceOfBirth",""<endrec>
"","","String","","SOURCE_GETTING","479199","Result.ResultParameters.Sender_Occupation",""<endrec>
"","","String","","SOURCE_GETTING","479200","Result.ResultParameters.Sender_UniqueReference",""<endrec>
"","","String","","SOURCE_GETTING","479201","Result.ResultParameters.Sender_URI",""<endrec>
"","","String","","VALUE_GETTING","483153","","QueryAMLWatchlistRequest"<endrec>
"","","String","","VALUE_GETTING","483154","","true"<endrec>
"","","String","","SOURCE_GETTING","53543","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","564651","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","570364","Result.ResultParameters.MandateId",""<endrec>
"","","String","","SOURCE_GETTING","570365","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","570384","Result.ResultParameters.MandateId",""<endrec>
"","","String","","SOURCE_GETTING","570385","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","570389","Result.ResultParameters.MandateId",""<endrec>
"","","String","","SOURCE_GETTING","570390","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59649","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59671","Result.ResultParameters.ReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","59672","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","59774","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59778","MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","59779","TaskID",""<endrec>
"","","String","","VALUE_GETTING","59780","","333333"<endrec>
"","","String","","VALUE_GETTING","59786","","SPLookUpByHubRequest"<endrec>
"","","String","","VALUE_GETTING","59787","","true"<endrec>
"","","String","","SOURCE_GETTING","59789","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59790","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","59791","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59795","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59799","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59803","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","59846","MSISDN",""<endrec>
"","","String","","SOURCE_GETTING","59847","TaskID",""<endrec>
"","","String","","SOURCE_GETTING","59848","ShortCode",""<endrec>
"","","String","","VALUE_GETTING","59854","","SendRecipientLookUpRequest"<endrec>
"","","String","","VALUE_GETTING","59855","","true"<endrec>
"","","String","","SOURCE_GETTING","59857","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59858","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","59859","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","59860","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","59862","OrderId",""<endrec>
"","","String","","SOURCE_GETTING","59863","ReasonTypeAlias",""<endrec>
"","","String","","SOURCE_GETTING","59864","ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","59865","SendingIdentityID",""<endrec>
"","","String","","SOURCE_GETTING","59866","SendingIdentityType",""<endrec>
"","","String","","SOURCE_GETTING","59867","Recipient",""<endrec>
"","","String","","SOURCE_GETTING","59868","Amount",""<endrec>
"","","String","","SOURCE_GETTING","59869","SendingTime",""<endrec>
"","","String","","VALUE_GETTING","59870","","OffnetTransactionRequest"<endrec>
"","","String","","VALUE_GETTING","59871","","true"<endrec>
"","","String","","SOURCE_GETTING","59872","Currency",""<endrec>
"","","String","","SOURCE_GETTING","59874","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59875","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","59876","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59880","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59881","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","59882","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","6720","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","6724","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","6839","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","VALUE_GETTING","68815","","OffnetTransactionReversal"<endrec>
"","","String","","SOURCE_GETTING","68816","ConversationID",""<endrec>
"","","String","","SOURCE_GETTING","68817","Timestamp",""<endrec>
"","","String","","SOURCE_GETTING","68818","SendingIdentityID",""<endrec>
"","","String","","SOURCE_GETTING","68819","SendingIdentityType",""<endrec>
"","","String","","SOURCE_GETTING","68820","OriginalTransactionReceiptNumber",""<endrec>
"","","String","","VALUE_GETTING","68823","","OffnetTransactionReversalRequest"<endrec>
"","","String","","VALUE_GETTING","68824","","true"<endrec>
"","","String","","SOURCE_GETTING","68827","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","68828","InvoiceNumber",""<endrec>
"","","String","","SOURCE_GETTING","68829","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","68832","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","68942","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","68974","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","68975","Result.ResultParameters.DebitPartyPublicName",""<endrec>
"","","String","","SOURCE_GETTING","68976","Result.ResultParameters.CreditPartyPublicName",""<endrec>
"","","String","","SOURCE_GETTING","68977","Result.ResultParameters.CreditAccountBalance",""<endrec>
"","","String","","SOURCE_GETTING","68978","Result.ResultParameters.DebitAccountBalance",""<endrec>
"","","String","","SOURCE_GETTING","68979","Result.ResultParameters.TransCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","68980","Result.ResultParameters.Amount",""<endrec>
"","","String","","SOURCE_GETTING","68981","Result.ResultParameters.Charge",""<endrec>
"","","String","","SOURCE_GETTING","68982","Result.ResultParameters.ReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","68983","Result.ResultParameters.TransactionStatus",""<endrec>
"","","String","","SOURCE_GETTING","68984","Result.ResultParameters.OriginalAmount",""<endrec>
"","","String","","SOURCE_GETTING","68985","Result.ResultParameters.OriginalReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","69031","Result.ResultParameters.TaskID",""<endrec>
"","","String","","SOURCE_GETTING","69032","Result.ResultParameters.CustomerType",""<endrec>
"","","String","","SOURCE_GETTING","69033","Result.ResultParameters.CustomerName",""<endrec>
"","","String","","SOURCE_GETTING","69034","Result.ResultParameters.ResponseDesc",""<endrec>
"","","","<getting source=""Result.ResultCode"" default=""Rejected""> <enum source=""0"" value=""Successful""/></getting>","ENUM_GETTING","69175","",""<endrec>
"","","String","","SOURCE_GETTING","69194","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","69195","Result.ResultParameters.ReceiptNumber",""<endrec>
"","","String","","SOURCE_GETTING","69196","Result.ResultParameters.TransactionStatus",""<endrec>
"","","","<getting source=""Result.ResultCode"" default=""Rejected""> <enum source=""0"" value=""Successful""/></getting>","ENUM_GETTING","69459","",""<endrec>
"","","String","","SOURCE_GETTING","69505","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""><item name=""AccountHolderID"" source=""AccountHolderID""/><item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/><item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/><item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/><item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/><item name=""Currency"" source=""Currency""/><item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/><item name=""AvailableBalance"" source=""AvailableBalance"" default=""NotAvailable""/><item name=""ReservedBalance"" source=""ReservedBalance"" default=""NotAvailable""/><item name=""UnclearedBalance"" source=""UnclearedBalance"" default=""NotAvailable""/><item name=""CurrentBalance"" source=""CurrentBalance"" default=""NotAvailable""/><item name=""AccountName"" source=""AccountName""/></getting>","LIST_GETTING","69508","",""<endrec>
"","","String","","SOURCE_GETTING","69513","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","<getting source=""Result.ResultParameters.AccountBalanceList.AccountBalance"" datatype=""List""><item name=""AccountHolderID"" source=""AccountHolderID""/><item name=""AccountHolderPublicName"" source=""AccountHolderPublicName"" default=""NoMatch""/><item name=""AccountTypeName"" source=""AccountTypeName"" default=""NoMatch""/><item name=""AccountTypeAlias"" source=""AccountTypeAlias"" default=""NoMatch""/><item name=""AccountNo"" source=""AccountNo"" default=""NotProvided""/><item name=""Currency"" source=""Currency""/><item name=""AccountStatus"" source=""AccountStatus"" default=""Null""/><item name=""AvailableBalance"" source=""AvailableBalance"" default=""NotAvailable""/><item name=""ReservedBalance"" source=""ReservedBalance"" default=""NotAvailable""/><item name=""UnclearedBalance"" source=""UnclearedBalance"" default=""NotAvailable""/><item name=""CurrentBalance"" source=""CurrentBalance"" default=""NotAvailable""/><item name=""AccountName"" source=""AccountName""/></getting>","LIST_GETTING","69515","",""<endrec>
"","","","<getting source=""Result.ResultCode"" default=""Rejected""> <enum source=""0"" value=""Successful""/></getting>","ENUM_GETTING","69763","",""<endrec>
"","","","<getting source=""Result.ResultCode"" default=""Rejected""> <enum source=""0"" value=""Successful""/></getting>","ENUM_GETTING","69764","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.OrgOperatorInfo.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","70061","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.OrgOperatorInfo.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","70062","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.OrgOperatorInfo.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","70063","",""<endrec>
"","","String","<getting source=""Result.ResultParameters.OrgOperatorInfo.AuthenticationData.AuthenticationItem"" datatype=""List""><item name=""AuthenticationType"" source=""AuthenticationType""/><item name=""UserName"" source=""UserName""/><item name=""OperatorID"" source=""OperatorID""/></getting>","LIST_GETTING","70064","",""<endrec>
"","","String","","SOURCE_GETTING","70119","Result.TransactionID",""<endrec>
"","","String","","","70396","",""<endrec>
"","","String","","SOURCE_GETTING","70397","Result.TransactionID",""<endrec>
"","","String","","","70398","",""<endrec>
"","","String","","SOURCE_GETTING","70399","Result.TransactionID",""<endrec>
"","","String","","","70400","",""<endrec>
"","","String","","SOURCE_GETTING","70401","Result.TransactionID",""<endrec>
"","","String","","","70402","",""<endrec>
"","","String","","SOURCE_GETTING","70403","Result.TransactionID",""<endrec>
"","","String","","","70404","",""<endrec>
"","","String","","SOURCE_GETTING","70405","Result.TransactionID",""<endrec>
"","","String","","SOURCE_GETTING","70568","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","70579","Result.ResultParameters.Token",""<endrec>
"","","STRING","","SOURCE_GETTING","7323","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","STRING","","SOURCE_GETTING","7337","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","","SOURCE_GETTING","7338","Result.ResultParameters.OldStatus",""<endrec>
"","","STRING","","SOURCE_GETTING","7342","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","","","SOURCE_GETTING","7343","Result.ResultParameters.OldStatus",""<endrec>
"","","String","","","7344","",""<endrec>
"","","String","","","7345","",""<endrec>
"","","String","","","7346","",""<endrec>
"","","STRING","","SOURCE_GETTING","7347","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","7348","Result.ResultParameters.OldStatus",""<endrec>
"","","STRING","","SOURCE_GETTING","7352","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","7353","Result.ResultParameters.OldStatus",""<endrec>
"","","String","","SOURCE_GETTING","7555","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","7814","Result.ResultParameters.BOCompletedTime",""<endrec>
"","","String","","SOURCE_GETTING","7831","Result.ResultParameters.BOCompletedTime",""<endrec>
