EXPRESSION_REC_ID,FUNC_ID,LEFT_RIGHT_FUNC,PARA_ID,PARA_INDEX,PARA_VALUE,PARA_VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"6331","40865","1","100100496","1","Transaction.Context","2"<endrec>
"6331","40865","1","100100497","2","2","0"<endrec>
"6331","40865","1","100100498","3","AAAOrg","0"<endrec>
"6331","40865","1","100100499","4","0","0"<endrec>
"6332","40865","1","100100500","1","Transaction.Context","2"<endrec>
"6332","40865","1","100100501","2","2","0"<endrec>
"6332","40865","1","100100502","3","BuyAirTimeCount","0"<endrec>
"6332","40865","1","100100503","4","0","0"<endrec>
"6333","475","1","100100504","1","Initiator.PositionType","2"<endrec>
"6333","475","1","100100505","2","Initiator.Position","2"<endrec>
"6333","475","1","100100506","3","002004001","0"<endrec>
"6335","40865","1","100100507","1","Action.Context","2"<endrec>
"6335","40865","1","100100508","2","4","0"<endrec>
"6335","40865","1","100100509","3","Group_Add_Member","0"<endrec>
"6335","40865","1","100100510","4","0","0"<endrec>
"6336","40865","1","100100511","1","Action.Context","2"<endrec>
"6336","40865","1","100100512","2","4","0"<endrec>
"6336","40865","1","100100513","3","Group_Add_Member","0"<endrec>
"6336","40865","1","100100514","4","0","0"<endrec>
"6337","40865","1","100100515","1","Action.Context","2"<endrec>
"6337","40865","1","100100516","2","4","0"<endrec>
"6337","40865","1","100100517","3","Group_Add_Member","0"<endrec>
"6337","40865","1","100100518","4","0","0"<endrec>
"6338","40865","1","100100519","1","Transaction.Context","2"<endrec>
"6338","40865","1","100100520","2","2","0"<endrec>
"6338","40865","1","100100521","3","AccumulatorSendMoney01","0"<endrec>
"6338","40865","1","100100522","4","0","0"<endrec>
"6346","40865","1","100100582","1","Transaction.Context","2"<endrec>
"6346","40865","1","100100583","2","2","0"<endrec>
"6346","40865","1","100100584","3","BuyAirTimeCount","0"<endrec>
"6346","40865","1","100100585","4","0","0"<endrec>
"6347","475","1","100100586","1","Initiator.PositionType","2"<endrec>
"6347","475","1","100100587","2","Initiator.Position","2"<endrec>
"6347","475","1","100100588","3","002004001","0"<endrec>
"6349","40865","1","100100589","1","Transaction.Context","2"<endrec>
"6349","40865","1","100100590","2","2","0"<endrec>
"6349","40865","1","100100591","3","Org_count_kalani","0"<endrec>
"6349","40865","1","100100592","4","0","0"<endrec>
"6350","475","1","100100593","1","Initiator.PositionType","2"<endrec>
"6350","475","1","100100594","2","Initiator.Position","2"<endrec>
"6350","475","1","100100595","3","001001001","0"<endrec>
"6351","40865","1","100100596","1","Transaction.Context","2"<endrec>
"6351","40865","1","100100597","2","2","0"<endrec>
"6351","40865","1","100100598","3","AAAOrg","0"<endrec>
"6351","40865","1","100100599","4","0","0"<endrec>
"6352","40865","1","100100600","1","Transaction.Context","2"<endrec>
"6352","40865","1","100100601","2","2","0"<endrec>
"6352","40865","1","100100602","3","Org_count_kalani","0"<endrec>
"6352","40865","1","100100603","4","0","0"<endrec>
"6353","475","1","100100604","1","Initiator.PositionType","2"<endrec>
"6353","475","1","100100605","2","Initiator.Position","2"<endrec>
"6353","475","1","100100606","3","001001001","0"<endrec>
"6354","40865","1","100100607","1","Transaction.Context","2"<endrec>
"6354","40865","1","100100608","2","2","0"<endrec>
"6354","40865","1","100100609","3","AAAOrg","0"<endrec>
"6354","40865","1","100100610","4","0","0"<endrec>
"6356","40865","1","100100611","1","Transaction.Context","2"<endrec>
"6356","40865","1","100100612","2","2","0"<endrec>
"6356","40865","1","100100613","3","Send_money_kalani2","0"<endrec>
"6356","40865","1","100100614","4","0","0"<endrec>
"6358","475","1","100100615","1","Initiator.PositionType","2"<endrec>
"6358","475","1","100100616","2","Initiator.Position","2"<endrec>
"6358","475","1","100100617","3","001001001","0"<endrec>
"6359","40865","1","100100618","1","Transaction.Context","2"<endrec>
"6359","40865","1","100100619","2","2","0"<endrec>
"6359","40865","1","100100620","3","BuyAirTimeCount","0"<endrec>
"6359","40865","1","100100621","4","0","0"<endrec>
"6360","475","1","100100622","1","Initiator.PositionType","2"<endrec>
"6360","475","1","100100623","2","Initiator.Position","2"<endrec>
"6360","475","1","100100624","3","002004001","0"<endrec>
"6366","40865","1","100100682","1","Transaction.Context","2"<endrec>
"6366","40865","1","100100683","2","2","0"<endrec>
"6366","40865","1","100100684","3","BuyAirTimeCount","0"<endrec>
"6366","40865","1","100100685","4","0","0"<endrec>
"6367","475","1","100100686","1","Initiator.PositionType","2"<endrec>
"6367","475","1","100100687","2","Initiator.Position","2"<endrec>
"6367","475","1","100100688","3","002004001","0"<endrec>
"6369","40865","1","100100689","1","Transaction.Context","2"<endrec>
"6369","40865","1","100100690","2","2","0"<endrec>
"6369","40865","1","100100691","3","BuyAirTimeCount","0"<endrec>
"6369","40865","1","100100692","4","0","0"<endrec>
"6370","475","1","100100693","1","Initiator.PositionType","2"<endrec>
"6370","475","1","100100694","2","Initiator.Position","2"<endrec>
"6370","475","1","100100695","3","002004001","0"<endrec>
"6372","40865","1","100100696","1","Transaction.Context","2"<endrec>
"6372","40865","1","100100697","2","2","0"<endrec>
"6372","40865","1","100100698","3","Accu_Value_Dtest","0"<endrec>
"6372","40865","1","100100699","4","0","0"<endrec>
"6374","40865","1","100100700","1","Transaction.Context","2"<endrec>
"6374","40865","1","100100701","2","2","0"<endrec>
"6374","40865","1","100100702","3","AccumulatorSendMoney01","0"<endrec>
"6374","40865","1","100100703","4","0","0"<endrec>
"6375","40865","1","100100704","1","Transaction.Context","2"<endrec>
"6375","40865","1","100100705","2","2","0"<endrec>
"6375","40865","1","100100706","3","AccumulatorSendMoney01","0"<endrec>
"6375","40865","1","100100707","4","0","0"<endrec>
"6377","40865","1","100100708","1","Transaction.Context","2"<endrec>
"6377","40865","1","100100709","2","2","0"<endrec>
"6377","40865","1","100100710","3","Send_money_kalani2","0"<endrec>
"6377","40865","1","100100711","4","0","0"<endrec>
"6378","40865","1","100100712","1","Transaction.Context","2"<endrec>
"6378","40865","1","100100713","2","0","0"<endrec>
"6378","40865","1","100100714","3","AAccumulator_Value_Roshi","0"<endrec>
"6378","40865","1","100100715","4","2","0"<endrec>
"6379","475","1","100100716","1","Initiator.PositionType","2"<endrec>
"6379","475","1","100100717","2","Initiator.Position","2"<endrec>
"6379","475","1","100100718","3","001001001","0"<endrec>
"6380","40865","1","100100719","1","Transaction.Context","2"<endrec>
"6380","40865","1","100100720","2","2","0"<endrec>
"6380","40865","1","100100721","3","AAccumulator_Value_Roshi","0"<endrec>
"6380","40865","1","100100722","4","0","0"<endrec>
"6381","40865","1","100100723","1","Transaction.Context","2"<endrec>
"6381","40865","1","100100724","2","0","0"<endrec>
"6381","40865","1","100100725","3","AAccumulator_Value_Roshi","0"<endrec>
"6381","40865","1","100100726","4","2","0"<endrec>
"6382","475","1","100100727","1","Initiator.PositionType","2"<endrec>
"6382","475","1","100100728","2","Initiator.Position","2"<endrec>
"6382","475","1","100100729","3","001001001","0"<endrec>
"6383","40865","1","100100730","1","Transaction.Context","2"<endrec>
"6383","40865","1","100100731","2","2","0"<endrec>
"6383","40865","1","100100732","3","AAccumulator_Count_kalani","0"<endrec>
"6383","40865","1","100100733","4","0","0"<endrec>
"6385","40865","1","100100734","1","Transaction.Context","2"<endrec>
"6385","40865","1","100100735","2","0","0"<endrec>
"6385","40865","1","100100736","3","AAccumulator_Value_Roshi","0"<endrec>
"6385","40865","1","100100737","4","2","0"<endrec>
"6386","475","1","100100738","1","Initiator.PositionType","2"<endrec>
"6386","475","1","100100739","2","Initiator.Position","2"<endrec>
"6386","475","1","100100740","3","001001001","0"<endrec>
"6387","40865","1","100100741","1","Transaction.Context","2"<endrec>
"6387","40865","1","100100742","2","2","0"<endrec>
"6387","40865","1","100100743","3","AccumulatorSendMoney01","0"<endrec>
"6387","40865","1","100100744","4","0","0"<endrec>
"6389","475","1","100100745","1","Initiator.PositionType","2"<endrec>
"6389","475","1","100100746","2","Initiator.Position","2"<endrec>
"6389","475","1","100100747","3","001001001","0"<endrec>
"6390","40865","1","100100748","1","Transaction.Context","2"<endrec>
"6390","40865","1","100100749","2","0","0"<endrec>
"6390","40865","1","100100750","3","AAccumulator_Value_Roshi","0"<endrec>
"6390","40865","1","100100751","4","2","0"<endrec>
"6391","475","1","100100752","1","Initiator.PositionType","2"<endrec>
"6391","475","1","100100753","2","Initiator.Position","2"<endrec>
"6391","475","1","100100754","3","001001001","0"<endrec>
"6392","475","1","100100755","1","Initiator.PositionType","2"<endrec>
"6392","475","1","100100756","2","Initiator.Position","2"<endrec>
"6392","475","1","100100757","3","2000000000015036","0"<endrec>
"6393","40865","1","100100758","1","Transaction.Context","2"<endrec>
"6393","40865","1","100100759","2","0","0"<endrec>
"6393","40865","1","100100760","3","AAccumulator_Value_Roshi","0"<endrec>
"6393","40865","1","100100761","4","2","0"<endrec>
"6394","475","1","100100762","1","Initiator.PositionType","2"<endrec>
"6394","475","1","100100763","2","Initiator.Position","2"<endrec>
"6394","475","1","100100764","3","001001001","0"<endrec>
"6395","475","1","100100765","1","Initiator.PositionType","2"<endrec>
"6395","475","1","100100766","2","Initiator.Position","2"<endrec>
"6395","475","1","100100767","3","2000000000015036","0"<endrec>
"6396","40865","1","100100768","1","Transaction.Context","2"<endrec>
"6396","40865","1","100100769","2","0","0"<endrec>
"6396","40865","1","100100770","3","AAccumulator_Value_Roshi","0"<endrec>
"6396","40865","1","100100771","4","2","0"<endrec>
"6397","475","1","100100772","1","Initiator.PositionType","2"<endrec>
"6397","475","1","100100773","2","Initiator.Position","2"<endrec>
"6397","475","1","100100774","3","001001001","0"<endrec>
"6406","40865","1","100100782","1","Transaction.Context","2"<endrec>
"6406","40865","1","100100783","2","2","0"<endrec>
"6406","40865","1","100100784","3","Org_count_kalani","0"<endrec>
"6406","40865","1","100100785","4","0","0"<endrec>
"6407","475","1","100100786","1","Initiator.PositionType","2"<endrec>
"6407","475","1","100100787","2","Initiator.Position","2"<endrec>
"6407","475","1","100100788","3","2000000000015036","0"<endrec>
"6408","40865","1","100100789","1","Transaction.Context","2"<endrec>
"6408","40865","1","100100790","2","2","0"<endrec>
"6408","40865","1","100100791","3","AAAOrg","0"<endrec>
"6408","40865","1","100100792","4","0","0"<endrec>
"6409","475","1","100100793","1","Initiator.PositionType","2"<endrec>
"6409","475","1","100100794","2","Initiator.Position","2"<endrec>
"6409","475","1","100100795","3","2000000000015036","0"<endrec>
"6410","40865","1","100100796","1","Transaction.Context","2"<endrec>
"6410","40865","1","100100797","2","0","0"<endrec>
"6410","40865","1","100100798","3","AAccumulator_Value_Roshi","0"<endrec>
"6410","40865","1","100100799","4","2","0"<endrec>
"6411","475","1","100100800","1","Initiator.PositionType","2"<endrec>
"6411","475","1","100100801","2","Initiator.Position","2"<endrec>
"6411","475","1","100100802","3","001001001","0"<endrec>
"6416","40865","1","100100882","1","Transaction.Context","2"<endrec>
"6416","40865","1","100100883","2","2","0"<endrec>
"6416","40865","1","100100884","3","BuyAirTimeCount","0"<endrec>
"6416","40865","1","100100885","4","0","0"<endrec>
"6417","475","1","100100886","1","Initiator.PositionType","2"<endrec>
"6417","475","1","100100887","2","Initiator.Position","2"<endrec>
"6417","475","1","100100888","3","002004001","0"<endrec>
"6419","40865","1","100100889","1","Transaction.Context","2"<endrec>
"6419","40865","1","100100890","2","2","0"<endrec>
"6419","40865","1","100100891","3","BuyAirTimeCount","0"<endrec>
"6419","40865","1","100100892","4","0","0"<endrec>
"6420","475","1","100100893","1","Initiator.PositionType","2"<endrec>
"6420","475","1","100100894","2","Initiator.Position","2"<endrec>
"6420","475","1","100100895","3","002004001","0"<endrec>
"6426","40865","1","100100982","1","Transaction.Context","2"<endrec>
"6426","40865","1","100100983","2","2","0"<endrec>
"6426","40865","1","100100984","3","AccumulatorSendMoney01","0"<endrec>
"6426","40865","1","100100985","4","0","0"<endrec>
"6427","40865","1","100100986","1","Transaction.Context","2"<endrec>
"6427","40865","1","100100987","2","2","0"<endrec>
"6427","40865","1","100100988","3","Org_count_kalani","0"<endrec>
"6427","40865","1","100100989","4","0","0"<endrec>
"6428","475","1","100100990","1","Initiator.PositionType","2"<endrec>
"6428","475","1","100100991","2","Initiator.Position","2"<endrec>
"6428","475","1","100100992","3","2000000000015036","0"<endrec>
"6429","40865","1","100100993","1","Transaction.Context","2"<endrec>
"6429","40865","1","100100994","2","2","0"<endrec>
"6429","40865","1","100100995","3","AAAOrg","0"<endrec>
"6429","40865","1","100100996","4","0","0"<endrec>
"6430","40865","1","100100997","1","Transaction.Context","2"<endrec>
"6430","40865","1","100100998","2","2","0"<endrec>
"6430","40865","1","100100999","3","Accu_Value_Dtest","0"<endrec>
"6430","40865","1","100101000","4","0","0"<endrec>
"6433","40865","1","100101001","1","Transaction.Context","2"<endrec>
"6433","40865","1","100101002","2","2","0"<endrec>
"6433","40865","1","100101003","3","Org_count_kalani","0"<endrec>
"6433","40865","1","100101004","4","0","0"<endrec>
"6434","475","1","100101005","1","Initiator.PositionType","2"<endrec>
"6434","475","1","100101006","2","Initiator.Position","2"<endrec>
"6434","475","1","100101007","3","2000000000015036","0"<endrec>
"6435","40865","1","100101008","1","Transaction.Context","2"<endrec>
"6435","40865","1","100101009","2","2","0"<endrec>
"6435","40865","1","100101010","3","AAAOrg","0"<endrec>
"6435","40865","1","100101011","4","0","0"<endrec>
"6438","40865","1","100101012","1","Transaction.Context","2"<endrec>
"6438","40865","1","100101013","2","0","0"<endrec>
"6438","40865","1","100101014","3","AAccumulator_Value_Roshi","0"<endrec>
"6438","40865","1","100101015","4","2","0"<endrec>
"6439","475","1","100101016","1","Initiator.PositionType","2"<endrec>
"6439","475","1","100101017","2","Initiator.Position","2"<endrec>
"6439","475","1","100101018","3","001001001","0"<endrec>
"6440","40865","1","100101019","1","Transaction.Context","2"<endrec>
"6440","40865","1","100101020","2","2","0"<endrec>
"6440","40865","1","100101021","3","Accu_Value_Dtest","0"<endrec>
"6440","40865","1","100101022","4","0","0"<endrec>
"6442","40865","1","100101023","1","Transaction.Context","2"<endrec>
"6442","40865","1","100101024","2","2","0"<endrec>
"6442","40865","1","100101025","3","Accu_Value_Dtest","0"<endrec>
"6442","40865","1","100101026","4","0","0"<endrec>
"6444","40865","1","100101027","1","Action.Context","2"<endrec>
"6444","40865","1","100101028","2","2","0"<endrec>
"6444","40865","1","100101029","3","Balance_Inquiry","0"<endrec>
"6444","40865","1","100101030","4","0","0"<endrec>
"6446","40865","1","100101031","1","Transaction.Context","2"<endrec>
"6446","40865","1","100101032","2","2","0"<endrec>
"6446","40865","1","100101033","3","Aux_valuE","0"<endrec>
"6446","40865","1","100101034","4","0","0"<endrec>
"6448","40865","1","100101035","1","Transaction.Context","2"<endrec>
"6448","40865","1","100101036","2","2","0"<endrec>
"6448","40865","1","100101037","3","Accu_Value_Dtest","0"<endrec>
"6448","40865","1","100101038","4","0","0"<endrec>
"6451","40865","1","100101039","1","Transaction.Context","2"<endrec>
"6451","40865","1","100101040","2","2","0"<endrec>
"6451","40865","1","100101041","3","Accu_Value_Dtest","0"<endrec>
"6451","40865","1","100101042","4","0","0"<endrec>
"6454","40865","1","100101043","1","Transaction.Context","2"<endrec>
"6454","40865","1","100101044","2","2","0"<endrec>
